id,latitude,longitude,city,state
10144,34.0824394,-117.7197664,Pomona,California
16361,34.074287,-117.719656,Pomona,California
7472,33.878512,-117.596215,Corona,California
7958,33.8777029,-117.5953531,Corona,California
12410,33.8779478,-117.6497333,Corona,California
13350,33.8448465,-117.5369496,Corona,California
15896,33.8069039,-117.5061954,Corona,California
16423,33.8815277,-117.5135347,Corona,California
17112,33.8783581,-117.6500391,Corona,California
18050,33.8694039,-117.5936417,Corona,California
18167,33.876115,-117.5691794,Corona,California
4229,34.031722,-118.1534766,East Los Angeles,California
11823,34.2569944,-118.466896,Mission Hills,California
14383,34.2715277,-118.4842522,Mission Hills,California
11748,33.8242198,-118.0637753,Cypress,California
12690,33.817449,-118.0278259,Cypress,California
16843,33.817445,-118.0372256,Cypress,California
17447,33.83088593,-118.05506341,Cypress,California
17563,33.8175849,-118.0227028,Cypress,California
17602,33.81647,-118.0453442,Cypress,California
8195,37.9706236,-122.343145,San Pablo,California
16136,37.9705726,-122.344097,San Pablo,California
18334,37.9706236,-122.343145,San Pablo,California
12861,34.0289146,-117.6900043,Chino,California
17456,33.9572332,-117.632724,Chino,California
17809,34.033907,-117.6913624,Chino,California
10338,38.00353183,-122.54441658,San Rafael,California
13139,37.962979,-122.5204623,San Rafael,California
11861,37.5076254,-120.8746107,Turlock,California
12753,37.5223152,-120.8808087,Turlock,California
12965,37.5172565,-120.8477186,Turlock,California
14493,37.5215647,-120.8471235,Turlock,California
18070,37.4923764,-120.8320382,Turlock,California
13528,36.9790741,-121.9923414,Santa Cruz,California
14942,36.9700435,-122.0252971,Santa Cruz,California
11795,34.9163061,-120.4354434,Santa Maria,California
15345,34.9679271,-120.4251629,Santa Maria,California
7782,37.3313157,-120.5276142,Merced,California
15985,37.3155534,-120.4690558,Merced,California
18069,37.3033406,-120.4889986,Merced,California
7799,32.6727449,-115.4996145,Calexico,California
7946,37.76055126,-121.45804554,Tracy,California
8958,37.7538701,-121.4343239,Tracy,California
13805,37.73931,-121.42532,Tracy,California
16963,37.754887,-121.3902726,Tracy,California
17940,37.7379887,-121.4505838,Tracy,California
7997,38.3431329,-121.9958647,Vacaville,California
11791,38.3594257,-121.9813243,Vacaville,California
16285,38.335756,-121.970906,Vacaville,California
8010,33.7241923,-117.9204426,Fountain Valley,California
8611,33.7256899,-117.9202775,Fountain Valley,California
17565,33.7009145,-117.9728816,Fountain Valley,California
8208,38.2624159,-121.2967887,Galt,California
6689,34.2286478,-118.3875327,Sun Valley,California
8234,34.22823817,-118.36513115,Sun Valley,California
11822,34.2338767,-118.3673558,Sun Valley,California
8280,36.8235614,-119.7002969,Clovis,California
11647,36.8058886,-119.6951815,Clovis,California
14466,36.8201761,-119.7009971,Clovis,California
8375,33.9859342,-117.8699243,Rowland Heights,California
11895,33.997121,-118.1458179,Commerce,California
12892,34.0019842,-118.1687227,Commerce,California
8622,37.682931,-122.1384686,San Lorenzo,California
8684,33.5909098,-117.6602387,Mission Viejo,California
12689,33.6534133,-117.647816,Mission Viejo,California
8710,36.3429884,-119.6469961,Hanford,California
18726,36.357999,-119.654055,Hanford,California
8724,38.0133741,-121.8690658,Pittsburg,California
16629,38.0175419,-121.8823592,Pittsburg,California
9614,34.0517095,-117.9992808,La Puente,California
10638,34.0535566,-117.9763018,La Puente,California
12465,34.0124271,-117.9242273,La Puente,California
18161,34.0430605,-117.9498077,La Puente,California
8765,34.037354,-118.637413,Malibu,California
9607,34.2286286,-118.4856892,North Hills,California
17060,34.23534853,-118.50212581,North Hills,California
17074,34.22875039,-118.46588776,North Hills,California
8899,32.659834,-117.036975,Bonita,California
9081,34.0561267,-118.134612,Monterey Park,California
11766,35.2465337,-120.6824706,San Luis Obispo,California
9313,37.8232633,-121.9928744,Danville,California
11410,36.3814571,-119.2964913,Visalia,California
15795,36.322889,-119.261116,Visalia,California
15894,36.3125382,-119.2929514,Visalia,California
15908,36.3421294,-119.3083194,Visalia,California
16149,36.357268,-119.2947214,Visalia,California
18542,36.340609,-119.3312732,Visalia,California
18549,36.2752326,-119.3128738,Visalia,California
18728,36.3167667,-119.2924975,Visalia,California
9701,36.3113954,-119.3147092,Visalia,California
18815,36.31259,-119.3313803,Visalia,California
9684,36.9759809,-121.9668627,Capitola,California
9815,38.2874796,-122.2945402,Napa,California
17526,38.3153318,-122.2974107,Napa,California
17731,38.2815653,-122.2739068,Napa,California
9848,34.2786673,-118.8862353,Moorpark,California
18028,34.2785717,-118.8742896,Moorpark,California
9991,33.888806,-118.1822251,Paramount,California
17096,33.9033854,-118.1780462,Paramount,California
10247,33.7521945,-117.1850402,Menifee,California
10290,33.742497,-117.153481,Menifee,California
16651,33.6882095,-117.1871123,Menifee,California
10258,33.8924901,-118.0039472,La Mirada,California
11750,33.9263696,-118.0115557,La Mirada,California
10285,33.7120271,-116.2371292,Indio,California
13319,33.741639,-116.2162031,Indio,California
16291,33.7297066,-116.2431044,Indio,California
10295,33.7396617,-117.0768973,Hemet,California
11726,35.6262879,-120.6918579,Paso Robles,California
10629,37.6780453,-121.7787451,Livermore,California
17733,37.6816016,-121.778122,Livermore,California
17941,37.6804977,-121.7468713,Livermore,California
10773,37.6826925,-122.4032557,Brisbane,California
10860,35.7696295,-119.2520771,Delano,California
16142,35.7674369,-119.2442459,Delano,California
10885,37.6858002,-122.4598765,Colma,California
17670,37.8946276,-122.0543138,Walnut Creek,California
18114,37.8928392,-122.0616168,Walnut Creek,California
11147,38.6385404,-121.32970352,Carmichael,California
12384,38.6602576,-121.3259933,Carmichael,California
11209,32.9507931,-117.063985,Poway,California
17339,32.9521315,-117.0627897,Poway,California
11616,33.7868139,-117.0083508,San Jacinto,California
11695,33.5919825,-117.1241314,Winchester,California
11754,33.8415141,-117.2547279,Perris,California
13245,33.8449869,-117.2266172,Perris,California
16407,33.8403171,-117.2554034,Perris,California
11799,34.3789071,-118.567419,Stevenson Ranch,California
17011,37.5949747,-120.95705,Ceres,California
18046,37.6097927,-120.9383298,Ceres,California
11896,34.0404752,-118.0820771,Rosemead,California
16037,34.20148772,-118.53897711,Reseda,California
16184,34.2038996,-118.5363305,Reseda,California
12081,33.8079559,-118.3274704,Torrance,California
12682,33.8732054,-118.3274464,Torrance,California
15352,34.4277866,-119.6869812,Santa Barbara,California
12187,34.1117657,-118.1498683,South Pasadena,California
12514,33.9020865,-118.0294498,Santa Fe Springs,California
12602,37.9884128,-122.311571,Pinole,California
12626,37.809853,-121.216418,Manteca,California
16255,37.7933934,-121.2167266,Manteca,California
12628,33.9251,-116.90044,Banning,California
12639,33.7847531,-118.0715039,Seal Beach,California
18465,33.7592731,-118.0789349,Seal Beach,California
12683,33.993605,-117.0569971,Calimesa,California
14626,33.9967761,-117.0574868,Calimesa,California
13309,39.144259,-121.6326756,Yuba City,California
15982,39.1403462,-121.6187944,Yuba City,California
13321,33.9683681,-117.8474668,Diamond Bar,California
17841,34.0220575,-117.8101919,Diamond Bar,California
18463,33.9998151,-117.8453835,Diamond Bar,California
13489,38.0208674,-122.2619769,Hercules,California
13539,37.2866554,-121.9502136,Campbell,California
13540,37.0143651,-121.5931334,Gilroy,California
17735,34.072588,-117.9785781,Baldwin Park,California
13904,33.9452815,-116.5004529,Desert Hot Springs,California
15182,33.924663,-116.50224627,Desert Hot Springs,California
14140,32.8525975,-116.9483947,Santee,California
18722,32.8388268,-116.9686392,Santee,California
14157,38.6410822,-121.271441,Fair Oaks,California
14163,38.67058,-121.38332,North Highlands,California
14459,33.2478563,-117.2282714,Vista,California
15017,33.1826084,-117.2197798,Vista,California
16033,33.1933544,-117.2562801,Vista,California
16372,33.1661809,-117.2219552,Vista,California
14889,34.0673546,-117.2442794,Loma Linda,California
15098,34.0902307,-117.9336417,Covina,California
15099,34.091112,-117.8808888,Covina,California
17703,34.0892755,-117.9272555,Covina,California
15236,36.8396492,-121.3940141,Hollister,California
15673,38.7852752,-121.2407676,Rocklin,California
17650,38.8045116,-121.2719802,Rocklin,California
17911,38.7960851,-121.2895301,Rocklin,California
15752,38.4364119,-121.4081257,Elk Grove,California
17458,38.4241328,-121.3907894,Elk Grove,California
15933,38.6785439,-121.783563,Woodland,California
15952,37.958594,-121.6957194,Brentwood,California
15961,38.2342507,-122.6448546,Petaluma,California
15963,38.6292361,-122.8722986,Healdsburg,California
15984,37.0570944,-120.8559282,Los Banos,California
17704,37.0610302,-120.8488402,Los Banos,California
16026,33.9929947,-117.5166538,Jurupa Valley,California
16408,34.0115627,-117.4447413,Jurupa Valley,California
16153,36.2240713,-119.3382614,Tulare,California
18725,36.2282384,-119.3281967,Tulare,California
16150,36.0640853,-119.0097122,Porterville,California
18727,36.05803,-119.0074724,Porterville,California
17197,32.85549656,-116.92042814,Lakeside,California
17333,33.6935115,-117.3370454,Lake Elsinore,California
17452,33.9473062,-116.9978862,Beaumont,California
17564,33.3844562,-117.2494008,Fallbrook,California
17708,37.4725378,-121.1268696,Patterson,California
17732,36.3258399,-119.2096969,Farmersville,California
17946,38.503442,-122.4669364,St. Helena,California
18038,37.9113264,-122.3185243,Richmond,California
18054,37.3595852,-120.5961217,Atwater,California
18086,33.9184382,-118.1559937,Downey,California
18166,33.5573755,-117.2074844,Murrieta,California
18165,33.7436806,-117.1159704,Homeland,California
18170,33.969507,-118.1780005,Bell,California
18239,36.9746605,-121.9127577,Aptos,California
18343,33.4079084,-96.9414617,Pilot Point,California
18490,34.6486937,-120.4570559,Lompoc,California
18582,38.5801097,-121.5270535,West Sacramento,California
18615,34.0413772,-118.050055,South El Monte,California
5751,40.5366021,-105.0775123,Fort Collins,Colorado
10556,40.5514364,-105.0964783,Fort Collins,Colorado
10597,40.5751721,-105.1156167,Fort Collins,Colorado
12011,40.52411345,-105.07126223,Fort Collins,Colorado
12138,40.5742904,-105.1032429,Fort Collins,Colorado
679,39.7402919,-104.9061424,Denver,Colorado
1305,39.6941089,-105.0252438,Denver,Colorado
1306,39.7402433,-104.9758494,Denver,Colorado
5747,39.6987959,-104.9072211,Denver,Colorado
5748,39.75389,-104.9916152,Denver,Colorado
6860,39.7842563,-105.0541862,Denver,Colorado
6941,39.711518,-104.987981,Denver,Colorado
8084,39.6903963,-104.8895724,Denver,Colorado
10032,39.7707375,-104.8477505,Denver,Colorado
10493,39.6808352,-104.9218661,Denver,Colorado
10569,39.6640948,-105.0808811,Denver,Colorado
10570,39.6859755,-104.9872152,Denver,Colorado
10594,39.6924773,-104.8925091,Denver,Colorado
11869,39.7581709,-105.0442803,Denver,Colorado
12943,39.80159919,-104.97365093,Denver,Colorado
13229,39.6963549,-105.0077563,Denver,Colorado
13456,39.768565,-105.0255795,Denver,Colorado
13457,39.7736869,-104.8087555,Denver,Colorado
13968,39.7769774,-105.0361962,Denver,Colorado
14335,39.7082103,-104.8762016,Denver,Colorado
14473,39.7826001,-104.7744576,Denver,Colorado
15244,39.7314596,-105.0269277,Denver,Colorado
15340,39.7398487,-104.9678005,Denver,Colorado
15395,39.6962303,-104.89497086,Denver,Colorado
15790,39.7399113,-104.9821799,Denver,Colorado
15808,39.7115872,-105.0154941,Denver,Colorado
15822,39.7082103,-104.8762016,Denver,Colorado
15842,39.8338787,-104.9867359,Denver,Colorado
16160,39.8824362,-104.9782313,Denver,Colorado
16164,39.8493104,-105.0131202,Denver,Colorado
16165,39.8262447,-105.0048347,Denver,Colorado
16229,39.743599,-104.96760415,Denver,Colorado
16230,39.74028457,-104.95911534,Denver,Colorado
16232,39.74045161,-104.8991596,Denver,Colorado
16233,39.7031268,-104.9123763,Denver,Colorado
16235,39.7405135,-104.9504074,Denver,Colorado
16283,39.69687805,-104.93968267,Denver,Colorado
16284,39.7115907,-104.9897702,Denver,Colorado
16290,39.8021054,-104.98685,Denver,Colorado
16355,39.7524441,-104.9972653,Denver,Colorado
16356,39.7278287,-105.0007492,Denver,Colorado
16375,39.7754843,-104.8091658,Denver,Colorado
16402,39.74636566,-104.99391149,Denver,Colorado
16403,39.74343727,-104.98952679,Denver,Colorado
16412,39.7399604,-104.9004377,Denver,Colorado
16424,39.7396556,-105.0039652,Denver,Colorado
16561,39.8638691,-105.0181891,Denver,Colorado
16876,39.637586,-104.8952023,Denver,Colorado
17028,39.6930519,-105.0536866,Denver,Colorado
17037,39.6381625,-105.0350116,Denver,Colorado
17128,39.7405089,-104.8921252,Denver,Colorado
17385,39.7486013,-105.0569911,Denver,Colorado
18816,39.6796044,-104.8757911,Denver,Colorado
5749,40.0163562,-105.2528515,Boulder,Colorado
11871,39.9846084,-105.2391736,Boulder,Colorado
12196,40.0288404,-105.2587406,Boulder,Colorado
12839,39.9996722,-105.2534002,Boulder,Colorado
16292,40.0298254,-105.2818599,Boulder,Colorado
18186,40.0726214,-105.2017467,Boulder,Colorado
581,40.3924641,-104.7153174,Greeley,Colorado
10540,40.4208631,-104.771465,Greeley,Colorado
12010,40.4104357,-104.6809203,Greeley,Colorado
16449,40.3637887,-104.7493138,Greeley,Colorado
18630,40.4232325,-104.7244322,Greeley,Colorado
13460,39.9129925,-104.9826142,Northglenn,Colorado
14236,39.36247,-104.8652551,Castle Rock,Colorado
18300,39.4229354,-104.8791209,Castle Rock,Colorado
5744,39.7269888,-104.8225251,Aurora,Colorado
5637,38.8461907,-104.8206406,Colorado Springs,Colorado
5642,38.9262821,-104.7143065,Colorado Springs,Colorado
5685,38.809064,-104.740539,Colorado Springs,Colorado
5752,38.8453948,-104.7764717,Colorado Springs,Colorado
10215,38.8577473,-104.7752403,Colorado Springs,Colorado
10228,38.8122815,-104.8254205,Colorado Springs,Colorado
11049,38.8454247,-104.7010115,Colorado Springs,Colorado
11765,38.9493174,-104.7927532,Colorado Springs,Colorado
14279,38.8539754,-104.753165,Colorado Springs,Colorado
14286,38.9047213,-104.8635219,Colorado Springs,Colorado
15018,38.8940157,-104.7234309,Colorado Springs,Colorado
15225,38.8437341,-104.8570051,Colorado Springs,Colorado
15263,38.7520779,-104.7450972,Colorado Springs,Colorado
16237,38.9254448,-104.7753631,Colorado Springs,Colorado
16239,38.8932403,-104.7617573,Colorado Springs,Colorado
16240,38.7942897,-104.7696198,Colorado Springs,Colorado
16242,38.8961281,-104.7400863,Colorado Springs,Colorado
16468,38.918055,-104.7858519,Colorado Springs,Colorado
16469,38.8371994,-104.8085959,Colorado Springs,Colorado
18073,39.5999962,-104.72109362,Aurora,Colorado
16470,38.8474528,-104.8510484,Colorado Springs,Colorado
16553,38.8258064,-104.7552615,Colorado Springs,Colorado
16554,38.846747,-104.7470993,Colorado Springs,Colorado
16977,38.8366992,-104.8321007,Colorado Springs,Colorado
17522,38.7722518,-104.7399516,Colorado Springs,Colorado
17766,39.000286,-104.7973172,Colorado Springs,Colorado
18075,38.9136642,-104.7759656,Colorado Springs,Colorado
18279,39.0295684,-104.7814478,Colorado Springs,Colorado
18299,38.8372406,-104.8082767,Colorado Springs,Colorado
18305,38.9415021,-104.7741544,Colorado Springs,Colorado
18336,38.7362335,-104.7289581,Colorado Springs,Colorado
18372,38.8744613,-104.8261729,Colorado Springs,Colorado
18396,38.8314036,-104.839627,Colorado Springs,Colorado
18417,39.0494645,-104.8218219,Colorado Springs,Colorado
18676,38.9060036,-104.7369266,Colorado Springs,Colorado
8553,39.9000115,-104.9411974,Thornton,Colorado
11612,39.8527109,-104.9774704,Thornton,Colorado
13458,39.8710207,-104.9754932,Thornton,Colorado
14198,39.856614,-104.958657,Thornton,Colorado
16162,39.8822444,-105.0115183,Thornton,Colorado
10189,39.6534655,-105.0818174,Lakewood,Colorado
10425,39.6968107,-105.1287736,Lakewood,Colorado
11573,39.730932,-105.161597,Lakewood,Colorado
12033,39.7112304,-105.0657393,Lakewood,Colorado
12213,39.7103906,-105.1217028,Lakewood,Colorado
13459,39.6940323,-105.0535725,Lakewood,Colorado
14217,39.7369526,-105.0817717,Lakewood,Colorado
16169,39.6897331,-105.080752,Lakewood,Colorado
16411,39.7048515,-105.0806299,Lakewood,Colorado
17381,39.7126098,-105.0548392,Lakewood,Colorado
17421,39.7398997,-105.1043802,Lakewood,Colorado
17544,39.7473656,-105.0680565,Lakewood,Colorado
17713,39.6542297,-105.082,Lakewood,Colorado
18817,39.7177788,-105.0537779,Lakewood,Colorado
18821,39.6831386,-105.0842379,Lakewood,Colorado
10553,39.9271479,-105.033756,Broomfield,Colorado
10563,39.9218384,-105.0890846,Broomfield,Colorado
16897,39.9436676,-105.0002014,Broomfield,Colorado
10036,39.5817367,-104.8860998,Centennial,Colorado
11177,39.5956008,-104.84614558,Centennial,Colorado
5750,39.5802038,-105.0499423,Littleton,Colorado
7931,39.6135498,-104.9995167,Littleton,Colorado
10495,39.5818062,-104.9411212,Littleton,Colorado
10763,39.6235381,-105.1291314,Littleton,Colorado
12035,39.6171663,-105.0892165,Littleton,Colorado
16327,39.60918,-105.037137,Littleton,Colorado
16370,39.5642835,-105.1094048,Littleton,Colorado
17322,39.6137063,-104.9967984,Littleton,Colorado
6768,39.07849583,-108.49585891,Grand Junction,Colorado
13084,39.0771344,-108.524825,Grand Junction,Colorado
13341,39.1058271,-108.3532452,Grand Junction,Colorado
14553,39.0700902,-108.5705275,Grand Junction,Colorado
11421,39.82873824,-104.9116456,Commerce City,Colorado
16426,39.7991935,-104.904366,Commerce City,Colorado
8538,39.7916909,-105.0681167,Arvada,Colorado
10543,39.8106531,-105.0912258,Arvada,Colorado
14185,39.81298,-105.12302,Arvada,Colorado
8810,39.39365565,-104.75442584,Franktown,Colorado
8811,39.5349815,-104.7681107,Parker,Colorado
10434,39.557439,-104.781311,Parker,Colorado
10554,39.5298703,-104.76718,Parker,Colorado
11978,39.5164416,-104.7671661,Parker,Colorado
13216,39.559758,-104.8136508,Parker,Colorado
9880,40.1872237,-105.0719984,Longmont,Colorado
10542,40.1591024,-105.1221039,Longmont,Colorado
16427,40.151852,-105.1004977,Longmont,Colorado
10033,39.56530262,-104.90155835,Lone Tree,Colorado
10157,39.988376,-105.0960617,Lafayette,Colorado
10329,40.3950982,-104.6918995,Garden City,Colorado
10334,40.6267047,-103.2068639,Sterling,Colorado
10541,40.3785771,-105.0739703,Loveland,Colorado
15332,40.4309684,-105.0769078,Loveland,Colorado
10565,39.7769151,-105.0694192,Wheat Ridge,Colorado
14206,39.769752,-105.108956,Wheat Ridge,Colorado
16161,39.7718286,-105.0812446,Wheat Ridge,Colorado
10618,38.874568,-104.8266011,Colorado Springs,Colorado
11574,38.8428837,-104.75883,Colorado Springs,Colorado
16988,38.817749,-104.7916585,Colorado Springs,Colorado
18667,38.8405451,-104.7019683,Colorado Springs,Colorado
10619,38.2435614,-104.6139917,Pueblo,Colorado
14277,38.2536774,-104.6621983,Pueblo,Colorado
18358,38.2205753,-104.6442001,Pueblo,Colorado
10620,38.4389992,-105.2400739,Cañon City,Colorado
10810,39.8415268,-105.024432,Westminster,Colorado
16047,39.8290977,-104.989625,Westminster,Colorado
18067,39.8669291,-105.0241911,Westminster,Colorado
10963,37.2685305,-107.872353,Durango,Colorado
11123,39.987174,-104.8040184,Brighton,Colorado
12199,39.6317162,-105.025127,Englewood,Colorado
12997,39.6560993,-104.9919622,Englewood,Colorado
15789,39.6326696,-104.9883346,Englewood,Colorado
16447,39.6531084,-105.0170691,Englewood,Colorado
18347,39.5366822,-104.8544005,Englewood,Colorado
18586,39.6531084,-105.0170691,Englewood,Colorado
12684,40.0805402,-104.8101004,Fort Lupton,Colorado
13214,39.986764,-105.1315331,Louisville,Colorado
14241,39.6534398,-104.8110807,Aurora,Colorado
15786,39.7682904,-104.7729692,Aurora,Colorado
15788,39.7082169,-104.8097751,Aurora,Colorado
15819,39.7294149,-104.8752152,Aurora,Colorado
15831,39.6389753,-104.7660637,Aurora,Colorado
15840,39.7252002,-104.8749673,Aurora,Colorado
15843,39.6766445,-104.7705654,Aurora,Colorado
16158,39.6880192,-104.8678092,Aurora,Colorado
16358,39.7091944,-104.8096033,Aurora,Colorado
16382,39.7251575,-104.8011416,Aurora,Colorado
16464,39.7274815,-104.8456662,Aurora,Colorado
15651,39.1063863,-108.3528111,Palisade,Colorado
16552,38.7323274,-104.7275134,Fountain,Colorado
16982,39.6098714,-104.8989182,Greenwood Village,Colorado
17318,39.3621257,-104.6095218,Elizabeth,Colorado
11365,41.103848,-73.4337905,Norwalk,Connecticut
12413,41.1373513,-73.4247401,Norwalk,Connecticut
13826,41.12151,-73.41403,Norwalk,Connecticut
13982,41.1051869,-73.41996,Norwalk,Connecticut
17236,41.1001419,-73.4190717,Norwalk,Connecticut
18230,41.1314489,-73.4238222,Norwalk,Connecticut
7289,41.1831384,-73.1806413,Bridgeport,Connecticut
7636,41.1736269,-73.2083633,Bridgeport,Connecticut
11355,41.2155296,-73.213221,Bridgeport,Connecticut
12787,41.1693472,-73.2148428,Bridgeport,Connecticut
13580,41.1774462,-73.1976054,Bridgeport,Connecticut
13640,41.17664,-73.22233,Bridgeport,Connecticut
16512,41.2144444,-73.1738889,Bridgeport,Connecticut
9189,41.548914,-73.024568,Waterbury,Connecticut
10163,41.556032,-72.99413,Waterbury,Connecticut
11367,41.5555399,-73.0150916,Waterbury,Connecticut
15360,41.5555314,-73.0343311,Waterbury,Connecticut
16813,41.5425699,-73.0787409,Waterbury,Connecticut
6022,41.05972178,-73.53412934,Stamford,Connecticut
8526,41.0523371,-73.5395868,Stamford,Connecticut
11364,41.05582888,-73.54716163,Stamford,Connecticut
13780,41.0419356,-73.5532243,Stamford,Connecticut
13888,41.1034314,-73.5479137,Stamford,Connecticut
13932,41.05759,-73.514596,Stamford,Connecticut
14272,41.0554057,-73.538362,Stamford,Connecticut
17849,41.0486259,-73.5583316,Stamford,Connecticut
6190,41.3154001,-72.9404524,New Haven,Connecticut
6566,41.3165665,-72.9432175,New Haven,Connecticut
10110,41.3068809,-72.9291648,New Haven,Connecticut
11366,41.2915604,-72.9328083,New Haven,Connecticut
12095,41.31638776,-72.942078,New Haven,Connecticut
12096,41.325049,-72.956387,New Haven,Connecticut
16954,41.3275201,-72.9529026,New Haven,Connecticut
6191,41.2255908,-73.0319941,Milford,Connecticut
13850,41.2094379,-73.0827546,Milford,Connecticut
15865,41.2377739,-73.0214336,Milford,Connecticut
6216,41.764718,-72.5411578,Manchester,Connecticut
6710,41.7647397,-72.5399771,Manchester,Connecticut
10109,41.7778482,-72.5208756,Manchester,Connecticut
15999,41.7797724,-72.5210957,Manchester,Connecticut
16502,41.7706503,-72.5439596,Manchester,Connecticut
6311,41.1924351,-73.1535163,Stratford,Connecticut
13787,41.2060031,-73.1325165,Stratford,Connecticut
13793,41.1867375,-73.1339694,Stratford,Connecticut
6407,41.3640909,-72.8880613,North Haven,Connecticut
7305,41.3410367,-72.8636405,North Haven,Connecticut
15048,41.3670187,-72.8879831,North Haven,Connecticut
16440,41.3498835,-72.8687786,North Haven,Connecticut
6408,41.3352587,-73.0758754,Ansonia,Connecticut
7711,41.7593878,-72.6742676,Hartford,Connecticut
8228,41.768045,-72.6994519,Hartford,Connecticut
11360,41.74381971,-72.68257922,Hartford,Connecticut
14346,41.732039,-72.7134204,Hartford,Connecticut
14377,41.76132482,-72.67494142,Hartford,Connecticut
15762,41.7386669,-72.667548,Hartford,Connecticut
17845,41.758235,-72.6897528,Hartford,Connecticut
6725,41.667701,-72.7833034,New Britain,Connecticut
13643,41.674269,-72.804722,New Britain,Connecticut
14347,41.6667617,-72.8070783,New Britain,Connecticut
14830,41.715284,-72.7632991,New Britain,Connecticut
16814,41.6569426,-72.7643439,New Britain,Connecticut
15761,41.5447007,-72.652172,Middletown,Connecticut
15861,41.5497015,-72.650434,Middletown,Connecticut
6841,41.588872,-71.975099,Griswold,Connecticut
7298,41.3390718,-72.9356192,Hamden,Connecticut
12412,41.3832255,-72.8985993,Hamden,Connecticut
13329,41.3800401,-72.9027755,Hamden,Connecticut
15158,41.3708536,-72.9066275,Hamden,Connecticut
15926,41.3354062,-72.8997047,Hamden,Connecticut
7301,41.6982446,-72.7560787,Newington,Connecticut
7303,41.9298573,-72.6100117,East Windsor,Connecticut
12292,41.9312552,-72.6069124,East Windsor,Connecticut
7306,41.257718,-73.2198634,Trumbull,Connecticut
7974,41.3990152,-73.4338126,Trumbull,Connecticut
14018,41.25377,-73.219672,Trumbull,Connecticut
8293,41.8126902,-73.1239304,Torrington,Connecticut
8380,41.7510135,-72.7183405,West Hartford,Connecticut
13789,41.7581468,-72.7229089,West Hartford,Connecticut
13839,41.72958,-72.72396,West Hartford,Connecticut
16434,41.7860379,-72.7479291,West Hartford,Connecticut
8425,41.743343,-72.6322306,East Hartford,Connecticut
9680,41.7547571,-72.6413107,East Hartford,Connecticut
16590,41.7838106,-72.6135685,East Hartford,Connecticut
10775,41.6604055,-72.8662827,Plainville,Connecticut
11368,41.6738208,-72.8594404,Plainville,Connecticut
11503,41.8321393,-72.4938742,Vernon,Connecticut
9064,41.512593,-72.8056185,Meriden,Connecticut
9388,41.5451884,-72.784405,Meriden,Connecticut
10821,41.5175872,-72.8256762,Meriden,Connecticut
12784,41.5262274,-72.766804,Meriden,Connecticut
14717,41.5281944,-72.774222,Meriden,Connecticut
15046,41.5435836,-72.8156988,Meriden,Connecticut
9386,41.9866345,-72.5398025,Enfield,Connecticut
9475,41.9645906,-72.5654998,Enfield,Connecticut
15520,42.0217139,-72.5407334,Enfield,Connecticut
16343,41.9976086,-72.5816662,Enfield,Connecticut
9387,41.6880742,-72.9422511,Bristol,Connecticut
11357,41.69925423,-72.89404487,Bristol,Connecticut
14090,41.6897517,-72.9259386,Bristol,Connecticut
10108,41.629301,-72.7581551,Berlin,Connecticut
10858,41.3990718,-73.4327768,Danbury,Connecticut
15510,41.3889272,-73.435446,Danbury,Connecticut
15866,41.4128215,-73.4082831,Danbury,Connecticut
11199,41.6219173,-73.10829,Watertown,Connecticut
11315,41.3746826,-72.1441734,Watertown,Connecticut
11201,41.8972668,-72.28789,Willington,Connecticut
11358,41.8184257,-72.695985,Bloomfield,Connecticut
14713,41.8178101,-72.695861,Bloomfield,Connecticut
11359,41.9202575,-72.6716127,Windsor Locks,Connecticut
13613,41.9322601,-72.6621915,Windsor Locks,Connecticut
11363,41.04302013,-73.57415958,Greenwich,Connecticut
12353,41.0362681,-73.6070088,Greenwich,Connecticut
11476,41.2768,-72.5432057,Clinton,Connecticut
12015,41.5453362,-73.4214051,New Milford,Connecticut
15558,41.5762137,-73.4131099,New Milford,Connecticut
12094,41.5034741,-72.81101073,Wallingford,Connecticut
13788,41.467698,-72.833029,Wallingford,Connecticut
18316,41.4730005,-72.8307769,Wallingford,Connecticut
12351,41.1323786,-73.3677793,Westport,Connecticut
13637,41.7565348,-72.8828169,Farmington,Connecticut
13749,41.63533154,-72.87399888,Southington,Connecticut
14209,41.5633355,-72.9105471,Southington,Connecticut
13881,41.3326089,-73.0843578,Derby,Connecticut
15863,41.3105872,-73.0978468,Derby,Connecticut
14020,41.1520401,-73.2397291,Fairfield,Connecticut
14022,41.2874291,-72.687971,Guilford,Connecticut
14046,41.9090686,-72.6784718,Windsor,Connecticut
14092,41.3326946,-72.1987485,Niantic,Connecticut
15764,41.35892,-72.2104927,Niantic,Connecticut
14302,41.365619,-72.1013931,New London,Connecticut
15398,41.3574598,-72.1021453,New London,Connecticut
15977,41.3520499,-71.9987585,New London,Connecticut
17984,41.3672103,-72.1019717,New London,Connecticut
14619,41.7173804,-72.6133241,Glastonbury,Connecticut
14668,41.2365035,-72.9866375,West Haven,Connecticut
14669,41.2636702,-72.9467465,West Haven,Connecticut
14714,41.2757125,-72.9531118,West Haven,Connecticut
15043,41.437196,-71.8731144,Stonington,Connecticut
15044,41.7049657,-72.6610738,Wethersfield,Connecticut
15397,41.507976,-72.914411,Cheshire,Connecticut
15696,41.3404932,-72.7498451,North Branford,Connecticut
15736,41.5051268,-73.0594474,Naugatuck,Connecticut
